Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-09 00:00:00-05:00,186.35000610351562,188.92999267578125,180.3000030517578,181.69000244140625,26582800,0.0,0.0
2023-03-10 00:00:00-05:00,181.00999450683594,184.77000427246094,178.8000030517578,179.50999450683594,25665000,0.0,0.0
2023-03-13 00:00:00-04:00,177.9600067138672,183.77999877929688,174.82000732421875,180.89999389648438,24728000,0.0,0.0
2023-03-14 00:00:00-04:00,187.5800018310547,194.32000732421875,186.55999755859375,194.02000427246094,41642600,0.0,0.0
2023-03-15 00:00:00-04:00,192.9499969482422,197.77999877929688,190.83999633789062,197.75,42123600,0.0,0.0
2023-03-16 00:00:00-04:00,198.25999450683594,205.75999450683594,196.08999633789062,204.92999267578125,50447100,0.0,0.0
2023-03-17 00:00:00-04:00,200.55999755859375,201.89999389648438,195.42999267578125,195.61000061035156,50141100,0.0,0.0
2023-03-20 00:00:00-04:00,198.47999572753906,199.36000061035156,193.63999938964844,197.80999755859375,25186300,0.0,0.0
2023-03-21 00:00:00-04:00,203.1999969482422,203.5500030517578,197.9499969482422,202.16000366210938,31827000,0.0,0.0
2023-03-22 00:00:00-04:00,202.5,207.3699951171875,199.6699981689453,199.80999755859375,28477800,0.0,0.0
2023-03-23 00:00:00-04:00,202.83999633789062,207.8800048828125,202.14999389648438,204.27999877929688,27389700,0.0,0.0
2023-03-24 00:00:00-04:00,205.17999267578125,207.5800018310547,203.5500030517578,206.00999450683594,27716400,0.0,0.0
2023-03-27 00:00:00-04:00,204.80999755859375,205.86000061035156,201.36000061035156,202.83999633789062,18527200,0.0,0.0
2023-03-28 00:00:00-04:00,200.14999389648438,201.02999877929688,197.89999389648438,200.67999267578125,19127300,0.0,0.0
2023-03-29 00:00:00-04:00,203.55999755859375,205.72000122070312,202.5399932861328,205.35000610351562,18851100,0.0,0.0
2023-03-30 00:00:00-04:00,203.3800048828125,208.08999633789062,202.82000732421875,207.83999633789062,22608300,0.0,0.0
2023-03-31 00:00:00-04:00,207.24000549316406,212.1699981689453,206.77000427246094,211.94000244140625,25440300,0.0,0.0
2023-04-03 00:00:00-04:00,208.83999633789062,213.49000549316406,208.1999969482422,213.07000732421875,17924600,0.0,0.0
2023-04-04 00:00:00-04:00,213.38999938964844,216.24000549316406,212.5399932861328,214.72000122070312,21026400,0.0,0.0
2023-04-05 00:00:00-04:00,214.14999389648438,215.19000244140625,209.94000244140625,211.47999572753906,19396600,0.0,0.0
2023-04-06 00:00:00-04:00,209.25,216.94000244140625,208.64999389648438,216.10000610351562,26104400,0.0,0.0
2023-04-10 00:00:00-04:00,214.7100067138672,215.66000366210938,210.66000366210938,214.75,16106100,0.0,0.0
2023-04-11 00:00:00-04:00,215.47999572753906,216.02000427246094,213.41000366210938,213.85000610351562,16710100,0.0,0.0
2023-04-12 00:00:00-04:00,214.83999633789062,216.83999633789062,212.5800018310547,214.0,18972200,0.0,0.0
2023-04-13 00:00:00-04:00,215.72999572753906,221.14999389648438,215.69000244140625,220.35000610351562,23310400,0.0,0.0
2023-04-14 00:00:00-04:00,217.8800048828125,222.11000061035156,217.5500030517578,221.49000549316406,21591200,0.0,0.0
2023-04-17 00:00:00-04:00,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,15481900,0.0,0.0
2023-04-18 00:00:00-04:00,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,12281000,0.0,0.0
2023-04-19 00:00:00-04:00,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,15898100,0.0,0.0
2023-04-20 00:00:00-04:00,213.47999572753906,216.75,212.77000427246094,213.07000732421875,16475400,0.0,0.0
2023-04-21 00:00:00-04:00,210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,17717200,0.0,0.0
2023-04-24 00:00:00-04:00,213.67999267578125,213.9199981689453,210.7100067138672,212.7899932861328,15750900,0.0,0.0
2023-04-25 00:00:00-04:00,210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,19198200,0.0,0.0
2023-04-26 00:00:00-04:00,212.5,214.11000061035156,208.8800048828125,209.39999389648438,41992700,0.0,0.0
2023-04-27 00:00:00-04:00,239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,71196500,0.0,0.0
2023-04-28 00:00:00-04:00,239.00999450683594,240.42999267578125,235.75,240.32000732421875,39554000,0.0,0.0
2023-05-01 00:00:00-04:00,238.6199951171875,244.0,236.4600067138672,243.17999267578125,29143900,0.0,0.0
2023-05-02 00:00:00-04:00,243.17999267578125,244.9199981689453,238.99000549316406,239.24000549316406,24350100,0.0,0.0
2023-05-03 00:00:00-04:00,239.47000122070312,241.75,232.75,237.02999877929688,34463900,0.0,0.0
2023-05-04 00:00:00-04:00,236.05999755859375,238.1999969482422,232.92999267578125,233.52000427246094,17889400,0.0,0.0
2023-05-05 00:00:00-04:00,232.24000549316406,234.67999267578125,229.85000610351562,232.77999877929688,26978900,0.0,0.0
2023-05-08 00:00:00-04:00,231.4199981689453,235.6199951171875,230.27000427246094,233.27000427246094,16400500,0.0,0.0
2023-05-09 00:00:00-04:00,231.4600067138672,235.8800048828125,231.0800018310547,233.3699951171875,16865600,0.0,0.0
2023-05-10 00:00:00-04:00,236.1699981689453,236.75,230.72000122070312,233.0800018310547,19119000,0.0,0.0
2023-05-11 00:00:00-04:00,233.0500030517578,238.2100067138672,232.3000030517578,235.7899932861328,20449000,0.0,0.0
2023-05-12 00:00:00-04:00,236.74000549316406,236.9600067138672,231.4499969482422,233.80999755859375,16155300,0.0,0.0
2023-05-15 00:00:00-04:00,236.9199981689453,240.25999450683594,235.3300018310547,238.86000061035156,20653200,0.0,0.0
2023-05-16 00:00:00-04:00,235.7899932861328,239.63999938964844,235.52000427246094,238.82000732421875,18163800,0.0,0.0
2023-05-17 00:00:00-04:00,238.4499969482422,243.83999633789062,238.13999938964844,242.49000549316406,21193100,0.0,0.0
2023-05-18 00:00:00-04:00,241.3000030517578,247.08999633789062,241.19000244140625,246.85000610351562,22943300,0.0,0.0
2023-05-19 00:00:00-04:00,247.47000122070312,248.69000244140625,243.41000366210938,245.63999938964844,21599800,0.0,0.0
2023-05-22 00:00:00-04:00,245.41000366210938,253.57000732421875,245.1199951171875,248.32000732421875,27738500,0.0,0.0
2023-05-23 00:00:00-04:00,246.80999755859375,251.61000061035156,246.64999389648438,246.74000549316406,17748100,0.0,0.0
2023-05-24 00:00:00-04:00,245.27999877929688,249.58999633789062,244.9499969482422,249.2100067138672,17724300,0.0,0.0
2023-05-25 00:00:00-04:00,253.39999389648438,255.6199951171875,249.1699981689453,252.69000244140625,22371400,0.0,0.0
2023-05-26 00:00:00-04:00,252.92999267578125,262.30999755859375,252.7100067138672,262.0400085449219,25727200,0.0,0.0
2023-05-30 00:00:00-04:00,265.25,268.6499938964844,261.2900085449219,262.5199890136719,23816500,0.0,0.0
2023-05-31 00:00:00-04:00,260.0,265.0,258.45001220703125,264.7200012207031,25473700,0.0,0.0
2023-06-01 00:00:00-04:00,265.8999938964844,274.0,265.8900146484375,272.6099853515625,25609500,0.0,0.0
2023-06-02 00:00:00-04:00,272.6600036621094,275.3500061035156,271.1199951171875,272.6099853515625,19405300,0.0,0.0
2023-06-05 00:00:00-04:00,270.29998779296875,275.57000732421875,269.55999755859375,271.3900146484375,20742900,0.0,0.0
2023-06-06 00:00:00-04:00,270.1400146484375,276.57000732421875,269.69000244140625,271.1199951171875,19419000,0.0,0.0
2023-06-07 00:00:00-04:00,271.6700134277344,274.25,262.79998779296875,263.6000061035156,26163600,0.0,0.0
2023-06-08 00:00:00-04:00,260.6199951171875,267.6499938964844,258.8800048828125,264.5799865722656,20899400,0.0,0.0
2023-06-09 00:00:00-04:00,262.4800109863281,267.95001220703125,261.70001220703125,264.95001220703125,16938500,0.0,0.0
2023-06-12 00:00:00-04:00,267.1700134277344,271.75,265.3299865722656,271.04998779296875,15442500,0.0,0.0
2023-06-13 00:00:00-04:00,274.8800048828125,275.7200012207031,269.0899963378906,271.32000732421875,16164000,0.0,0.0
2023-06-14 00:00:00-04:00,271.8900146484375,274.989990234375,268.32000732421875,273.3500061035156,19175100,0.0,0.0
2023-06-15 00:00:00-04:00,272.29998779296875,283.989990234375,271.4200134277344,281.8299865722656,25973500,0.0,0.0
2023-06-16 00:00:00-04:00,284.75,287.8500061035156,280.1300048828125,281.0,43102500,0.0,0.0
2023-06-20 00:00:00-04:00,278.7300109863281,284.79998779296875,276.2200012207031,284.3299865722656,20701600,0.0,0.0
2023-06-21 00:00:00-04:00,283.5299987792969,284.0,278.3599853515625,281.6400146484375,20556200,0.0,0.0
2023-06-22 00:00:00-04:00,279.0799865722656,285.260009765625,277.7900085449219,284.8800048828125,17563100,0.0,0.0
2023-06-23 00:00:00-04:00,281.510009765625,289.6700134277344,278.95001220703125,288.7300109863281,50988400,0.0,0.0
2023-06-26 00:00:00-04:00,288.70001220703125,289.7900085449219,277.6000061035156,278.4700012207031,24232700,0.0,0.0
2023-06-27 00:00:00-04:00,282.010009765625,289.3500061035156,280.6499938964844,287.04998779296875,26108300,0.0,0.0
2023-06-28 00:00:00-04:00,284.82000732421875,289.54998779296875,284.05999755859375,285.2900085449219,16722100,0.0,0.0
2023-06-29 00:00:00-04:00,284.5,286.57000732421875,280.69000244140625,281.5299987792969,15395700,0.0,0.0
2023-06-30 00:00:00-04:00,284.760009765625,289.04998779296875,284.4200134277344,286.9800109863281,19676000,0.0,0.0
2023-07-03 00:00:00-04:00,286.70001220703125,289.3999938964844,284.8500061035156,286.0199890136719,8629300,0.0,0.0
2023-07-05 00:00:00-04:00,287.6499938964844,298.1199951171875,286.3599853515625,294.3699951171875,33865500,0.0,0.0
2023-07-06 00:00:00-04:00,295.8900146484375,298.1199951171875,291.30999755859375,291.989990234375,47600500,0.0,0.0
2023-07-07 00:00:00-04:00,292.17999267578125,296.20001220703125,288.6600036621094,290.5299987792969,25546200,0.0,0.0
2023-07-10 00:00:00-04:00,295.54998779296875,298.1300048828125,287.04998779296875,294.1000061035156,37058300,0.0,0.0
2023-07-11 00:00:00-04:00,293.8999938964844,300.17999267578125,291.8999938964844,298.2900085449219,27585900,0.0,0.0
2023-07-12 00:00:00-04:00,301.75,309.45001220703125,300.1000061035156,309.3399963378906,36677100,0.0,0.0
2023-07-13 00:00:00-04:00,313.6199951171875,316.239990234375,310.2900085449219,313.4100036621094,30281000,0.0,0.0
2023-07-14 00:00:00-04:00,311.7900085449219,314.8800048828125,307.3599853515625,308.8699951171875,22576000,0.0,0.0
2023-07-17 00:00:00-04:00,307.5400085449219,311.7099914550781,304.7099914550781,310.6199951171875,25323100,0.0,0.0
2023-07-18 00:00:00-04:00,310.8800048828125,314.20001220703125,307.6199951171875,312.04998779296875,20764600,0.0,0.0
2023-07-19 00:00:00-04:00,313.0299987792969,318.67999267578125,310.5199890136719,316.010009765625,21763700,0.0,0.0
2023-07-20 00:00:00-04:00,313.5,315.5400085449219,302.2200012207031,302.5199890136719,23836900,0.0,0.0
2023-07-21 00:00:00-04:00,304.57000732421875,305.4599914550781,291.20001220703125,294.260009765625,42089700,0.0,0.0
2023-07-24 00:00:00-04:00,295.7799987792969,297.5199890136719,288.29998779296875,291.6099853515625,24915700,0.0,0.0
2023-07-25 00:00:00-04:00,295.19000244140625,298.29998779296875,291.8599853515625,294.4700012207031,19585600,0.0,0.0
2023-07-26 00:00:00-04:00,301.19000244140625,301.7699890136719,291.8999938964844,298.57000732421875,47256900,0.0,0.0
2023-07-27 00:00:00-04:00,325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,64229200,0.0,0.0
2023-07-28 00:00:00-04:00,316.8800048828125,326.20001220703125,314.25,325.4800109863281,39220300,0.0,0.0
2023-07-31 00:00:00-04:00,323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,25799600,0.0,0.0
2023-08-01 00:00:00-04:00,317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,22817900,0.0,0.0
2023-08-02 00:00:00-04:00,318.0,318.3900146484375,310.6499938964844,314.30999755859375,20461100,0.0,0.0
2023-08-03 00:00:00-04:00,309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,15180200,0.0,0.0
2023-08-04 00:00:00-04:00,314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,17600200,0.0,0.0
2023-08-07 00:00:00-04:00,313.2300109863281,317.07000732421875,310.4599914550781,316.55999755859375,16236500,0.0,0.0
2023-08-08 00:00:00-04:00,314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,15183500,0.0,0.0
2023-08-09 00:00:00-04:00,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,19955800,0.0,0.0
2023-08-10 00:00:00-04:00,307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,14358900,0.0,0.0
2023-08-11 00:00:00-04:00,302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,13967800,0.0,0.0
2023-08-14 00:00:00-04:00,300.9800109863281,306.2099914550781,298.25,306.19000244140625,15641900,0.0,0.0
2023-08-15 00:00:00-04:00,306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,11623600,0.0,0.0
2023-08-16 00:00:00-04:00,300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,18547700,0.0,0.0
2023-08-17 00:00:00-04:00,293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,23950100,0.0,0.0
2023-08-18 00:00:00-04:00,279.0299987792969,285.69000244140625,274.3800048828125,283.25,34061200,0.0,0.0
2023-08-21 00:00:00-04:00,283.45001220703125,290.5,281.8500061035156,289.8999938964844,20181500,0.0,0.0
2023-08-22 00:00:00-04:00,292.54998779296875,292.8999938964844,286.75,287.6000061035156,12999900,0.0,0.0
2023-08-23 00:00:00-04:00,288.5,297.3999938964844,287.6700134277344,294.239990234375,18287000,0.0,0.0
2023-08-24 00:00:00-04:00,298.5,299.4599914550781,286.6400146484375,286.75,18360900,0.0,0.0
2023-08-25 00:00:00-04:00,286.1300048828125,288.3900146484375,276.0299987792969,285.5,23701400,0.0,0.0
2023-08-28 00:00:00-04:00,288.0,291.45001220703125,285.79998779296875,290.260009765625,14239300,0.0,0.0
2023-08-29 00:00:00-04:00,288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,20844500,0.0,0.0
2023-08-30 00:00:00-04:00,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,17717000,0.0,0.0
2023-08-31 00:00:00-04:00,295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,17229900,0.0,0.0
2023-09-01 00:00:00-04:00,299.3699951171875,301.739990234375,294.4700012207031,296.3800048828125,12819800,0.0,0.0
2023-09-05 00:00:00-04:00,297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,14956000,0.0,0.0
2023-09-06 00:00:00-04:00,301.7099914550781,303.29998779296875,295.6600036621094,299.1700134277344,15418100,0.0,0.0
2023-09-07 00:00:00-04:00,298.0,307.04998779296875,292.2200012207031,298.6700134277344,33748700,0.0,0.0
2023-09-08 00:00:00-04:00,299.2200012207031,305.25,296.7799987792969,297.8900146484375,17548000,0.0,0.0
2023-09-11 00:00:00-04:00,301.4100036621094,309.0400085449219,301.2799987792969,307.55999755859375,19489300,0.0,0.0
2023-09-12 00:00:00-04:00,306.3299865722656,308.6600036621094,300.2300109863281,301.6600036621094,13480400,0.0,0.0
2023-09-13 00:00:00-04:00,302.3599853515625,307.17999267578125,301.32000732421875,305.05999755859375,13210900,0.0,0.0
2023-09-14 00:00:00-04:00,306.739990234375,312.8699951171875,305.0299987792969,311.7200012207031,19343100,0.0,0.0
2023-09-15 00:00:00-04:00,311.6099853515625,312.0,298.75,300.30999755859375,28106400,0.0,0.0
2023-09-18 00:00:00-04:00,298.19000244140625,303.6000061035156,297.79998779296875,302.54998779296875,14234200,0.0,0.0
2023-09-19 00:00:00-04:00,302.4800109863281,306.1700134277344,299.80999755859375,305.07000732421875,15924400,0.0,0.0
2023-09-20 00:00:00-04:00,305.04998779296875,308.05999755859375,299.42999267578125,299.6700134277344,19379500,0.0,0.0
2023-09-21 00:00:00-04:00,295.70001220703125,300.260009765625,293.2699890136719,295.7300109863281,21300500,0.0,0.0
2023-09-22 00:00:00-04:00,299.29998779296875,305.3800048828125,298.2699890136719,299.0799865722656,25369600,0.0,0.0
2023-09-25 00:00:00-04:00,295.6400146484375,300.95001220703125,293.70001220703125,300.8299865722656,18987000,0.0,0.0
2023-09-26 00:00:00-04:00,297.6600036621094,300.29998779296875,296.010009765625,298.9599914550781,19417200,0.0,0.0
2023-09-27 00:00:00-04:00,300.45001220703125,301.29998779296875,286.7900085449219,297.739990234375,36429800,0.0,0.0
2023-09-28 00:00:00-04:00,298.94000244140625,306.3299865722656,296.70001220703125,303.9599914550781,22167100,0.0,0.0
2023-09-29 00:00:00-04:00,307.3800048828125,310.6400146484375,299.3599853515625,300.2099914550781,25356600,0.0,0.0
2023-10-02 00:00:00-04:00,302.739990234375,307.17999267578125,301.6300048828125,306.82000732421875,16265600,0.0,0.0
2023-10-03 00:00:00-04:00,304.260009765625,306.7699890136719,299.6400146484375,300.94000244140625,17362300,0.0,0.0
2023-10-04 00:00:00-04:00,298.7300109863281,306.8999938964844,298.5,305.5799865722656,16880500,0.0,0.0
2023-10-05 00:00:00-04:00,304.6300048828125,306.2099914550781,299.5,304.7900085449219,19130000,0.0,0.0
2023-10-06 00:00:00-04:00,301.44000244140625,316.30999755859375,300.9100036621094,315.42999267578125,21784000,0.0,0.0
2023-10-09 00:00:00-04:00,312.5,320.3299865722656,311.82000732421875,318.3599853515625,22503700,0.0,0.0
2023-10-10 00:00:00-04:00,319.1199951171875,324.6600036621094,318.1600036621094,321.8399963378906,19038000,0.0,0.0
2023-10-11 00:00:00-04:00,323.010009765625,328.8399963378906,322.95001220703125,327.82000732421875,22036300,0.0,0.0
2023-10-12 00:00:00-04:00,328.0,330.5400085449219,322.69000244140625,324.1600036621094,20530500,0.0,0.0
2023-10-13 00:00:00-04:00,323.5299987792969,325.04998779296875,312.3699951171875,314.69000244140625,21341000,0.0,0.0
2023-10-16 00:00:00-04:00,318.6400146484375,321.82000732421875,315.5199890136719,321.1499938964844,16536100,0.0,0.0
2023-10-17 00:00:00-04:00,318.17999267578125,324.3999938964844,317.29998779296875,324.0,16387800,0.0,0.0
2023-10-18 00:00:00-04:00,321.3900146484375,325.94000244140625,315.55999755859375,316.9700012207031,16851000,0.0,0.0
2023-10-19 00:00:00-04:00,319.8800048828125,321.8900146484375,311.75,312.80999755859375,18709200,0.0,0.0
2023-10-20 00:00:00-04:00,314.1400146484375,315.29998779296875,306.4700012207031,308.6499938964844,22287400,0.0,0.0
2023-10-23 00:00:00-04:00,309.5,317.3599853515625,307.260009765625,314.010009765625,17796800,0.0,0.0
2023-10-24 00:00:00-04:00,316.7799987792969,318.3500061035156,310.6300048828125,312.54998779296875,19525500,0.0,0.0
2023-10-25 00:00:00-04:00,310.0,310.8800048828125,298.8399963378906,299.5299987792969,42192500,0.0,0.0
2023-10-26 00:00:00-04:00,295.0,295.0,279.3999938964844,288.3500061035156,66684100,0.0,0.0
2023-10-27 00:00:00-04:00,294.4800109863281,299.30999755859375,292.9700012207031,296.7300109863281,29596300,0.0,0.0
2023-10-30 00:00:00-04:00,299.0899963378906,309.3999938964844,299.04998779296875,302.6600036621094,28435100,0.0,0.0
2023-10-31 00:00:00-04:00,303.30999755859375,303.67999267578125,296.8599853515625,301.2699890136719,19434200,0.0,0.0
2023-11-01 00:00:00-04:00,301.8500061035156,312.739990234375,301.8500061035156,311.8500061035156,20434600,0.0,0.0
2023-11-02 00:00:00-04:00,317.29998779296875,318.82000732421875,308.3299865722656,310.8699951171875,21631800,0.0,0.0
2023-11-03 00:00:00-04:00,312.54998779296875,315.54998779296875,311.0199890136719,314.6000061035156,16754100,0.0,0.0
2023-11-06 00:00:00-05:00,315.9800109863281,318.3299865722656,314.45001220703125,315.79998779296875,12887700,0.0,0.0
2023-11-07 00:00:00-05:00,317.05999755859375,321.0,315.1199951171875,318.82000732421875,14055600,0.0,0.0
2023-11-08 00:00:00-05:00,318.1400146484375,321.3299865722656,314.8800048828125,319.7799987792969,13609700,0.0,0.0
2023-11-09 00:00:00-05:00,319.4200134277344,324.17999267578125,318.79998779296875,320.54998779296875,16103100,0.0,0.0
2023-11-10 00:00:00-05:00,319.94000244140625,329.1000061035156,319.4599914550781,328.7699890136719,19096200,0.0,0.0
2023-11-13 00:00:00-05:00,326.20001220703125,332.3299865722656,325.70001220703125,329.19000244140625,16908900,0.0,0.0
2023-11-14 00:00:00-05:00,334.5400085449219,338.1000061035156,333.3299865722656,336.30999755859375,17179400,0.0,0.0
2023-11-15 00:00:00-05:00,337.92999267578125,338.3999938964844,330.0199890136719,332.7099914550781,14531200,0.0,0.0
2023-11-16 00:00:00-05:00,329.3699951171875,334.5799865722656,326.3800048828125,334.19000244140625,18932600,0.0,0.0
2023-11-17 00:00:00-05:00,330.260009765625,335.5,329.3500061035156,335.0400085449219,14494400,0.0,0.0
2023-11-20 00:00:00-05:00,334.8900146484375,341.8699951171875,334.19000244140625,339.9700012207031,16960500,0.0,0.0
2023-11-21 00:00:00-05:00,338.3299865722656,339.8999938964844,335.8999938964844,336.9800109863281,12027900,0.0,0.0
2023-11-22 00:00:00-05:00,339.2099914550781,342.9200134277344,338.5799865722656,341.489990234375,10702700,0.0,0.0
2023-11-24 00:00:00-05:00,340.1300048828125,341.8599853515625,336.7699890136719,338.2300109863281,5467500,0.0,0.0
2023-11-27 00:00:00-05:00,336.17999267578125,339.8999938964844,334.20001220703125,334.70001220703125,15684500,0.0,0.0
2023-11-28 00:00:00-05:00,333.3999938964844,339.3800048828125,333.3999938964844,338.989990234375,12637200,0.0,0.0
2023-11-29 00:00:00-05:00,339.69000244140625,339.8999938964844,330.7799987792969,332.20001220703125,16024500,0.0,0.0
2023-11-30 00:00:00-05:00,331.8900146484375,333.5,322.3999938964844,327.1499938964844,23146400,0.0,0.0
2023-12-01 00:00:00-05:00,325.4800109863281,326.8599853515625,320.760009765625,324.82000732421875,15264700,0.0,0.0
2023-12-04 00:00:00-05:00,317.2900085449219,320.8599853515625,313.6600036621094,320.0199890136719,19037100,0.0,0.0
2023-12-05 00:00:00-05:00,318.9800109863281,321.8800048828125,315.3900146484375,318.2900085449219,16952100,0.0,0.0
2023-12-06 00:00:00-05:00,321.92999267578125,322.25,317.0400085449219,317.45001220703125,11294300,0.0,0.0
2023-12-07 00:00:00-05:00,317.7699890136719,328.239990234375,317.7699890136719,326.5899963378906,15905100,0.0,0.0
2023-12-08 00:00:00-05:00,323.0899963378906,333.1700134277344,323.0,332.75,14077500,0.0,0.0
2023-12-11 00:00:00-05:00,329.3999938964844,329.8900146484375,320.0,325.2799987792969,25802500,0.0,0.0
